width,height,food_class_idx,food_weight,user_age,user_weight,user_height,user_gender,activity_level,bmr,tdee,kalori,protein,lemak
363,349,3,296.15094802193903,30,70,155,F,2.0,1445.173,2890.346,610.0709529251944,65.15320856482658,35.53811376263268
438,247,2,178.55744834485304,30,90,170,F,2.0,1676.583,3353.166,137.48923522553685,3.571148966897061,0.17855744834485304
161,336,8,111.17014455833902,36,75,180,F,2.0,1542.8779999999997,3085.7559999999994,46.691460714502384,3.779784914983527,1.1117014455833902
171,319,3,107.01139578251049,25,60,165,F,2.0,1405.333,2810.666,220.4434753119716,23.542507072152308,12.841367493901258
161,180,3,125.75131002051893,36,80,165,M,1.5,1747.585,2621.3775,259.047698642269,27.665288204514166,15.09015720246227
189,348,8,274.23946191098014,30,80,180,F,2.0,1615.0929999999998,3230.1859999999997,115.18057400261165,9.324141704973325,2.7423946191098016
234,193,9,235.33783715715876,30,80,180,M,1.75,1853.632,3243.856,623.6452684664707,21.180405344144287,7.53081078902908
138,69,1,233.09558739871238,40,75,170,F,1.2,1494.5779999999997,1793.4935999999996,557.0984538829226,62.93580859765235,32.63338223581974
386,483,5,82.04834395549989,30,60,180,M,1.75,1585.692,2774.9610000000002,42.66513885685994,0.41024171977749946,0.16409668791099977
410,286,11,167.48063385133662,25,90,175,M,2.0,1991.9920000000004,3983.984000000001,231.1232747148445,7.5366285233101475,3.3496126770267325
262,306,11,58.572142571893956,36,75,170,F,1.5,1511.8979999999997,2267.8469999999998,80.82955674921365,2.6357464157352277,1.1714428514378792
214,383,0,193.5723828706423,30,80,170,F,1.5,1584.1129999999998,2376.1695,251.644097731835,4.839309571766058,0.5807171486119269
457,370,9,128.52901631283572,30,90,175,M,1.2,1963.6070000000004,2356.3284000000003,340.60189322901465,11.567611468155215,4.112928522010743
383,323,0,239.2755468725392,25,70,165,F,1.2,1497.8029999999999,1797.3636,311.058210934301,5.98188867181348,0.7178266406176176
218,242,1,214.7049440112826,25,80,175,F,1.5,1621.2530000000002,2431.8795,513.1448161869655,57.970334883046306,30.058692161579568
206,153,5,189.84971109461404,30,80,180,F,1.75,1615.0929999999998,2826.4127499999995,98.72184976919931,0.9492485554730702,0.3796994221892281
133,52,4,133.18457614078852,36,80,180,F,1.75,1589.1129999999998,2780.94775,33.29614403519713,2.3973223705341935,0.26636915228157704
318,140,4,136.50223972048747,25,70,175,F,1.5,1528.783,2293.1745,34.12555993012187,2.4570403149687747,0.27300447944097495
316,162,9,174.42996618285628,40,80,180,M,1.5,1796.862,2695.293,462.2394103845691,15.698696956457065,5.581758917851401
345,302,10,88.78829873314926,40,70,155,M,1.2,1542.9170000000001,1851.5004000000001,356.92896090726,22.197074683287315,29.300138581939258
160,324,10,64.72360589246952,36,70,155,F,1.5,1419.1930000000002,2128.7895000000003,260.18889568772744,16.18090147311738,21.358789944514943
323,339,1,53.96729385230332,30,60,170,F,1.5,1399.1729999999998,2098.7594999999997,128.98183230700494,14.571169340121898,7.5554211393224655
336,342,3,93.83652054241662,25,80,155,M,1.5,1762.0420000000001,2643.063,193.30323231737825,20.644034519331658,11.260382465089995
455,246,5,81.07642826945717,50,90,175,F,1.2,1605.473,1926.5675999999999,42.159742700117725,0.40538214134728584,0.16215285653891434
257,467,11,188.0855590097564,50,80,175,M,1.5,1716.0970000000002,2574.1455000000005,259.5580714334638,8.463850155439037,3.761711180195128
192,107,8,244.4940087689513,36,90,170,M,1.2,1905.55,2286.66,102.68748368295954,8.312796298144345,2.444940087689513
385,436,10,51.77242732482269,40,60,170,F,1.75,1355.8729999999998,2372.7777499999997,208.1251578457872,12.943106831205672,17.084901017191488
86,130,8,228.55118666274697,36,70,155,F,1.5,1419.1930000000002,2128.7895000000003,95.99149839835373,7.7707403465333975,2.28551186662747
120,341,5,291.37792697148626,50,90,175,M,1.2,1850.0670000000005,2220.0804000000003,151.51652202517286,1.4568896348574314,0.5827558539429726
327,431,5,246.07346193850523,40,60,175,M,1.5,1504.9270000000001,2257.3905000000004,127.95820020802273,1.2303673096925263,0.4921469238770105
436,412,5,164.2550338784952,40,75,165,M,1.2,1657.892,1989.4704,85.4126176168175,0.821275169392476,0.3285100677569904
372,93,9,190.01714225388338,25,80,165,F,1.5,1590.2730000000001,2385.4095,503.54542697279095,17.101542802849504,6.080548552124268
257,97,0,231.6503497604742,36,90,180,M,1.2,1953.5400000000002,2344.248,301.1454546886165,5.791258744011856,0.6949510492814226
461,349,4,104.92585873158626,30,60,180,F,1.2,1430.1529999999998,1716.1835999999996,26.231464682896565,1.8886654571685528,0.20985171746317252
271,56,8,92.08265822863817,25,70,165,F,2.0,1497.8029999999999,2995.6059999999998,38.67471645602803,3.1308103797736977,0.9208265822863817
131,238,6,207.15516513772417,36,70,165,F,2.0,1450.1729999999998,2900.3459999999995,321.0905059634725,26.93017146790414,22.78706816514966
251,326,4,115.50793922700268,50,60,175,F,1.2,1328.063,1593.6756,28.87698480675067,2.0791429060860485,0.23101587845400537
381,72,8,98.04255494284325,50,70,155,M,1.2,1486.1470000000002,1783.3764,41.177873075994164,3.333446868056671,0.9804255494284325
223,400,3,179.581915114165,40,70,170,M,2.0,1614.902,3229.804,369.93874513517994,39.5080213251163,21.5498298136998
213,126,4,98.57986277683221,25,75,165,F,1.5,1544.038,2316.057,24.644965694208054,1.77443752998298,0.19715972555366443
321,442,0,59.6724635825898,40,75,170,M,1.5,1681.8870000000002,2522.8305,77.57420265736674,1.491811589564745,0.1790173907477694
341,454,5,69.05192680273332,30,75,180,M,2.0,1786.647,3573.294,35.90700193742133,0.3452596340136666,0.13810385360546665
225,186,6,82.07918690883413,25,80,170,M,1.5,1834.0270000000003,2751.0405000000005,127.22273970869291,10.670294298148438,9.028710559971755
388,192,10,58.891295893949405,30,90,175,F,1.2,1692.0729999999999,2030.4875999999997,236.7430094936766,14.722823973487351,19.434127645003304
479,262,11,68.40501121195246,50,90,175,M,1.2,1850.0670000000005,2220.0804000000003,94.39891547249438,3.0782255045378606,1.3681002242390492
366,139,7,138.25446041567133,36,75,175,M,2.0,1728.59,3457.18,345.63615103917834,35.946159708074546,20.7381690623507
142,339,3,223.87069905346053,25,75,175,M,2.0,1791.037,3582.074,461.1736400501287,49.25155379176132,26.86448388641526
143,98,6,185.6142139909459,36,75,170,F,2.0,1511.8979999999997,3023.7959999999994,287.7020316859662,24.129847818822967,20.41756353900405
58,158,4,89.67075985282372,25,90,180,F,1.2,1729.2130000000002,2075.0556,22.41768996320593,1.614073677350827,0.17934151970564743
374,248,11,173.88355064745457,50,90,155,F,1.75,1543.5130000000001,2701.14775,239.9592998934873,7.824759779135455,3.4776710129490915
338,105,0,231.51300505753525,40,75,175,F,1.2,1510.068,1812.0816,300.9669065747958,5.787825126438381,0.6945390151726057
371,396,4,264.1263471730555,25,90,170,F,1.2,1698.2330000000002,2037.8796000000002,66.03158679326387,4.754274249114999,0.528252694346111
235,227,7,102.15338704672513,50,75,170,M,1.5,1625.1170000000002,2437.6755000000003,255.38346761681282,26.559880632148534,15.323008057008769
384,300,0,167.26915340705446,40,60,175,M,1.5,1504.9270000000001,2257.3905000000004,217.4498994291708,4.1817288351763615,0.5018074602211634
498,416,4,101.79110516297136,40,70,175,M,1.75,1638.8970000000002,2868.06975,25.44777629074284,1.8322398929334847,0.20358221032594273
488,188,4,102.84205464901746,25,60,180,F,1.2,1451.8029999999999,1742.1635999999999,25.710513662254364,1.8511569836823145,0.2056841092980349
52,384,4,267.75321836658543,50,90,170,F,2.0,1589.9830000000002,3179.9660000000003,66.93830459164636,4.819557930598538,0.5355064367331709
476,329,9,101.22918590957912,50,90,165,F,1.75,1574.493,2755.36275,268.25734266038467,9.11062673186212,3.239333949106532
488,53,10,251.95819150607497,30,80,180,M,1.75,1853.632,3243.856,1012.8719298544213,62.98954787651874,83.14620319700474
411,452,11,266.50465326628694,50,70,175,M,1.75,1582.1270000000002,2768.7222500000003,367.77642150747596,11.992709396982912,5.330093065325739
385,191,0,290.2712692890871,40,90,155,M,1.2,1810.8570000000002,2173.0284,377.35265007581324,7.256781732227179,0.8708138078672614
146,385,11,278.7033712410298,36,60,180,F,1.2,1404.1729999999998,1685.0075999999997,384.6106523126211,12.541651705846341,5.574067424820596
148,482,1,162.91539340100096,36,90,175,M,2.0,1929.5450000000003,3859.0900000000006,389.3677902283923,43.98715621827026,22.808155076140135
98,96,9,260.0870881407752,40,75,155,F,2.0,1448.108,2896.216,689.2307835730543,23.407837932669768,8.322786820504808
61,216,7,241.33830182605715,25,80,165,F,2.0,1590.2730000000001,3180.5460000000003,603.3457545651429,62.74795847477486,36.20074527390857
292,414,3,79.63592454919501,40,70,175,M,1.2,1638.8970000000002,1966.6764,164.05000457134173,17.5199034008229,9.556310945903402
339,393,1,209.8077296513877,50,80,175,M,1.2,1716.0970000000002,2059.3164,501.4404738668166,56.64808700587468,29.37308215119428
95,397,0,75.31091574056146,30,75,165,M,1.75,1714.662,3000.6585,97.9041904627299,1.8827728935140364,0.22593274722168438
103,255,4,236.41030650701117,36,70,180,F,1.2,1496.643,1795.9716,59.10257662675279,4.255385517126202,0.47282061301402234
183,361,6,293.1362099371522,36,60,170,F,2.0,1373.1929999999998,2746.3859999999995,454.36112540258597,38.10770729182979,32.244983093086745
64,496,9,105.61951440939286,36,60,175,M,1.5,1527.635,2291.4525,279.8917131848911,9.505756296845357,3.3798244611005717
247,143,3,168.44309232448904,30,75,170,M,1.75,1738.6570000000002,3042.6497500000005,346.9927701884474,37.05748031138759,20.213171078938686
200,60,8,195.8351993378229,40,90,180,M,2.0,1930.8320000000003,3861.6640000000007,82.25078372188561,6.658396777485979,1.958351993378229
75,117,2,69.37706371687747,50,60,165,M,2.0,1400.1670000000001,2800.3340000000003,53.420339061995655,1.3875412743375495,0.06937706371687748
238,185,3,237.44813918450438,36,60,165,M,1.75,1479.645,2589.37875,489.143166720079,52.23859062059096,28.493776702140526
314,126,7,157.45567518283994,50,60,180,M,2.0,1472.152,2944.304,393.63918795709986,40.93847554753839,23.61835127742599
182,130,1,266.6650622038863,30,70,165,F,1.5,1476.1529999999998,2214.2294999999995,637.3294986672882,71.9995667950493,37.33310870854408
268,243,9,93.22969316619066,50,80,170,F,1.75,1497.513,2620.64775,247.05868689040523,8.390672384957158,2.983350181318101
263,54,6,117.54518027526024,40,80,155,F,1.2,1494.343,1793.2116,182.19502942665338,15.280873435783832,12.929969830278626
336,331,3,188.27602665964764,30,70,175,M,1.2,1695.6670000000001,2034.8004,387.84861491887415,41.420725865122485,22.593123199157716
288,177,8,158.2506295887449,30,60,170,F,2.0,1399.1729999999998,2798.3459999999995,66.46526442727286,5.380521406017327,1.5825062958874492
153,407,10,83.0178347995564,40,80,180,M,2.0,1796.862,3593.724,333.73169589421667,20.7544586998891,27.39588548385361
140,180,11,52.667924060201024,40,70,180,F,1.75,1479.323,2588.81525,72.68173520307741,2.370056582709046,1.0533584812040204
180,136,8,188.92797903083869,30,60,175,F,2.0,1414.663,2829.326,79.34975119295224,6.423551287048515,1.8892797903083869
368,449,8,202.99498617137218,25,80,165,F,1.5,1590.2730000000001,2385.4095,85.2578941919763,6.901829529826655,2.029949861713722
324,490,3,273.51442780259197,30,60,165,F,1.75,1383.683,2421.4452499999998,563.4397212733395,60.17317411657023,32.82173133631103
401,109,8,187.44307996990545,25,90,170,M,1.75,1967.997,3443.9947500000003,78.72609358736028,6.373064718976786,1.8744307996990546
246,269,10,264.0662933395626,30,75,180,F,1.75,1568.8579999999997,2745.5014999999994,1061.5464992250415,66.01657333489065,87.14187680205566
425,361,2,139.0685912606894,25,90,175,M,1.5,1991.9920000000004,2987.9880000000007,107.08281527073085,2.781371825213788,0.1390685912606894
55,70,1,179.1947125275408,36,60,175,F,1.2,1388.683,1666.4196,428.2753629408225,48.38257238243602,25.08725975385571
289,340,7,228.25743901949548,36,80,165,F,1.5,1542.643,2313.9645,570.6435975487387,59.34693414506883,34.23861585292432
268,164,1,74.65005147292237,36,75,165,M,1.2,1680.6,2016.7199999999998,178.4136230202845,20.15551389768904,10.451007206209132
50,180,1,206.2258640769305,25,75,165,M,1.2,1743.047,2091.6564,492.8798151438639,55.68098330077124,28.871620970770273
387,284,2,212.73433991825416,30,70,180,M,1.5,1719.6620000000003,2579.4930000000004,163.8054417370557,4.254686798365084,0.21273433991825416
156,219,7,173.28665218559084,50,60,165,M,1.5,1400.1670000000001,2100.2505,433.2166304639771,45.05452956825362,25.992997827838625
160,356,2,253.34202185777127,50,90,170,M,2.0,1826.0720000000001,3652.1440000000002,195.07335683048387,5.066840437155426,0.25334202185777127
211,109,10,130.36796776727266,50,90,175,M,1.75,1850.0670000000005,3237.6172500000007,524.079230424436,32.591991941818165,43.02142936319998
318,257,9,241.66147060336291,40,60,165,F,1.5,1340.383,2010.5745000000002,640.4028970989117,21.749532354302662,7.733167059307614
257,435,10,130.1684808217301,50,60,170,M,2.0,1424.1620000000003,2848.3240000000005,523.2772929033549,32.542120205432525,42.95559867117093
142,155,2,115.54144693621619,30,70,170,F,1.75,1491.643,2610.37525,88.96691414088647,2.310828938724324,0.1155414469362162
422,102,0,123.86702894510469,40,75,180,F,2.0,1525.5579999999998,3051.1159999999995,161.0271376286361,3.0966757236276177,0.37160108683531407
473,334,9,161.9124094121701,36,60,170,M,1.2,1503.64,1804.3680000000002,429.0678849422507,14.572116847095307,5.181197101189443
277,188,9,81.30471570863772,40,70,165,M,1.2,1590.9070000000002,1909.0884,215.45749662788995,7.3174244137773945,2.601750902676407
172,81,2,255.94646384375108,30,70,165,M,2.0,1647.6770000000001,3295.3540000000003,197.07877715968834,5.118929276875021,0.2559464638437511
395,174,2,203.13659218760475,25,60,165,F,1.5,1405.333,2107.9995,156.41517598445566,4.062731843752095,0.20313659218760474
184,418,8,250.44718877305223,50,60,175,F,1.2,1328.063,1593.6756,105.18781928468194,8.515204418283776,2.5044718877305225
144,415,11,135.52982638804616,30,80,180,M,1.5,1853.632,2780.4480000000003,187.03116041550368,6.098842187462077,2.710596527760923
311,207,8,298.6578083453487,25,80,170,F,2.0,1605.763,3211.526,125.43627950504646,10.154365483741858,2.986578083453487
455,475,8,155.2085426678709,25,60,165,M,1.2,1542.092,1850.5104000000001,65.18758792050578,5.27709045070761,1.552085426678709
146,381,8,250.61073947183056,30,80,165,F,1.5,1568.623,2352.9345000000003,105.25651057816883,8.52076514204224,2.5061073947183057
414,341,2,57.09111598999404,50,60,180,M,1.5,1472.152,2208.228,43.96015931229541,1.1418223197998807,0.057091115989994036
237,477,8,167.3000708525497,25,80,165,F,2.0,1590.2730000000001,3180.5460000000003,70.26602975807087,5.68820240898669,1.6730007085254972
64,315,11,127.19993709749764,25,75,165,M,2.0,1743.047,3486.094,175.53591319454674,5.723997169387394,2.543998741949953
455,285,11,288.4150161359896,36,75,170,F,1.2,1511.8979999999997,1814.2775999999997,398.01272226766565,12.978675726119532,5.768300322719792
475,201,9,97.8443811946189,50,80,165,F,1.75,1482.0230000000001,2593.54025,259.2876101657401,8.805994307515702,3.131020198227805
91,353,8,197.75340442066386,36,90,165,M,1.75,1881.555,3292.72125,83.05642985667882,6.723615750302572,1.9775340442066387
406,214,5,270.6415345995242,40,75,155,F,1.2,1448.108,1737.7296,140.7335979917526,1.3532076729976212,0.5412830691990484
330,185,7,169.37492424868083,40,90,165,M,1.2,1858.8470000000002,2230.6164000000003,423.43731062170207,44.03748030465702,25.406238637302124
190,453,7,115.33653387816652,40,75,180,F,1.2,1525.5579999999998,1830.6695999999997,288.3413346954163,29.987498808323295,17.300480081724977
64,149,5,165.91783184960167,36,70,165,F,2.0,1450.1729999999998,2900.3459999999995,86.27727256179287,0.8295891592480084,0.33183566369920336
386,288,8,253.99642262649454,36,90,165,F,2.0,1635.1129999999998,3270.2259999999997,106.6784975031277,8.635878369300816,2.5399642262649453
152,188,9,124.49294891390763,50,90,170,M,1.5,1826.0720000000001,2739.108,329.9063146218552,11.204365402251685,3.983774365245044
96,72,10,207.8374987343728,30,80,165,M,1.2,1781.6470000000002,2137.9764,835.5067449121785,51.9593746835932,68.58637458234303
180,55,0,124.53141206897656,36,70,155,M,2.0,1565.625,3131.25,161.89083568966953,3.113285301724414,0.3735942362069297
183,451,4,85.0481381793156,40,60,155,F,1.5,1309.403,1964.1045,21.2620345448289,1.530866487227681,0.1700962763586312
379,201,2,190.94567038417887,50,70,175,M,1.2,1582.1270000000002,1898.5524,147.02816619581773,3.8189134076835773,0.19094567038417887
314,205,6,56.70788682274992,30,75,155,M,1.5,1666.672,2500.008,87.89722457526238,7.37202528695749,6.237867550502491
379,214,10,252.1613903474948,40,75,165,F,1.2,1479.088,1774.9055999999998,1013.688789196929,63.0403475868737,83.21325881467328
133,69,11,157.9261850617383,40,75,180,F,2.0,1525.5579999999998,3051.1159999999995,217.93813538519882,7.106678327778223,3.158523701234766
75,161,11,210.1720346280408,50,90,180,F,1.75,1620.9630000000002,2836.6852500000005,290.0374077866963,9.457741558261835,4.203440692560816
223,254,7,98.43740828950504,25,75,155,M,1.5,1695.057,2542.5855,246.0935207237626,25.593726155271312,14.765611243425756
422,230,8,245.70788461607663,40,70,170,F,1.2,1448.343,1738.0116,103.19731153875217,8.354068076946605,2.4570788461607664
450,451,1,231.48366512789136,30,80,175,F,1.75,1599.603,2799.3052500000003,553.2459596556604,62.50058958453067,32.40771311790479
271,100,10,84.14585964781318,25,75,155,M,2.0,1695.057,3390.114,338.26635578420894,21.036464911953296,27.768133683778352
438,394,6,56.42082861995338,30,90,165,F,1.5,1661.0929999999998,2491.6394999999998,87.45228436092775,7.33470772059394,6.206291148194873
340,105,7,133.96403640982282,40,80,155,F,1.5,1494.343,2241.5145,334.91009102455706,34.830649466553936,20.094605461473424
210,218,8,92.73414431244296,40,60,180,F,2.0,1386.8529999999998,2773.7059999999997,38.948340611226044,3.152960906623061,0.9273414431244297
399,338,9,261.4000085670861,40,60,180,F,2.0,1386.8529999999998,2773.7059999999997,692.7100227027781,23.526000771037747,8.364800274146756
441,233,1,99.20295199295035,30,80,175,F,2.0,1599.603,3199.206,237.09505526315135,26.784797038096595,13.888413279013049
462,140,7,246.82030560480584,40,90,175,F,1.75,1648.773,2885.35275,617.0507640120146,64.17327945724952,37.023045840720876
499,498,6,209.04508373671572,36,90,170,M,1.5,1905.55,2858.325,324.0198797919094,27.175860885773044,22.99495921103873
468,98,8,67.30004037749245,25,75,175,M,1.5,1791.037,2686.5555,28.266016958546828,2.2882013728347435,0.6730004037749245
439,322,8,75.56688808613636,50,70,175,M,1.2,1582.1270000000002,1898.5524,31.73809299617727,2.5692741949286364,0.7556688808613636
453,208,2,221.42940630191703,25,70,155,F,1.2,1466.823,1760.1876,170.50064285247612,4.428588126038341,0.22142940630191704
415,240,10,66.18621292388198,40,70,165,F,2.0,1432.8529999999998,2865.7059999999997,266.06857595400555,16.546553230970495,21.841450264881054
496,67,11,59.0349210457634,50,75,155,F,1.75,1404.808,2458.4139999999998,81.46819104315348,2.6565714470593527,1.180698420915268
70,486,10,52.93341728094415,25,80,175,F,1.75,1621.2530000000002,2837.19275,212.79233746939545,13.233354320236037,17.46802770271157
109,364,4,197.31425957818436,30,90,170,M,1.2,1939.612,2327.5344,49.32856489454609,3.551656672407319,0.3946285191563687
415,359,7,290.2513623479201,30,75,180,F,1.75,1568.8579999999997,2745.5014999999994,725.6284058698003,75.46535421045924,43.537704352188015
499,157,7,284.81813399722887,30,70,170,F,1.5,1491.643,2237.4645,712.0453349930722,74.0527148392795,42.72272009958433
318,420,8,263.65784848529427,30,80,155,M,1.75,1733.6570000000002,3033.8997500000005,110.73629636382358,8.964366848500006,2.6365784848529428
320,343,3,276.40137474175555,40,80,155,M,2.0,1676.8870000000002,3353.7740000000003,569.3868319680164,60.80830244318622,33.16816496901066
270,498,11,275.4249965103584,50,90,165,F,1.75,1574.493,2755.36275,380.0864951842946,12.394124842966129,5.508499930207169
209,159,8,206.93011998794407,30,80,180,F,2.0,1615.0929999999998,3230.1859999999997,86.91065039493651,7.035624079590098,2.069301199879441
253,286,1,267.2190660817988,40,60,155,M,1.75,1408.9470000000001,2465.65725,638.6535679354992,72.14914784208568,37.410669251451836
135,410,1,90.54557377940387,25,70,180,F,2.0,1544.2730000000001,3088.5460000000003,216.40392133277524,24.447304920439045,12.676380329116542
307,365,0,66.35967757505269,30,60,175,F,1.2,1414.663,1697.5955999999999,86.2675808475685,1.6589919393763173,0.19907903272515806
313,227,7,194.09578589842883,25,70,170,M,2.0,1700.057,3400.114,485.2394647460721,50.4649043335915,29.114367884764324
456,228,11,191.39198978806,50,60,180,F,1.75,1343.5529999999999,2351.21775,264.12094590752275,8.612639540462698,3.8278397957612
148,393,0,259.8073734790212,40,75,175,M,1.75,1705.882,2985.2935,337.74958552272756,6.49518433697553,0.7794221204370636
86,480,5,211.62108398227608,40,75,180,M,1.5,1729.877,2594.8154999999997,110.04296367078356,1.0581054199113804,0.42324216796455216
225,427,6,134.88806256648593,40,75,180,M,1.2,1729.877,2075.8523999999998,209.0764969780532,17.535448133643172,14.837686882313452
170,448,8,258.51699433130653,50,75,180,M,2.0,1673.107,3346.214,108.57713761914874,8.789577807264422,2.5851699433130655
467,390,0,216.2509401328601,40,70,170,F,1.75,1448.343,2534.60025,281.12622217271814,5.406273503321503,0.6487528203985803
385,406,7,271.0792314036198,30,75,180,F,1.75,1568.8579999999997,2745.5014999999994,677.6980785090495,70.48060016494115,40.66188471054297
261,467,9,125.69219878815254,30,60,180,M,2.0,1585.692,3171.384,333.0843267886042,11.312297890933728,4.0221503612208815
284,475,4,295.72427418136624,36,70,155,M,1.75,1565.625,2739.84375,73.93106854534156,5.323036935264593,0.5914485483627325
357,417,7,169.04778295087206,40,75,180,M,1.75,1729.877,3027.28475,422.61945737718014,43.95242356722674,25.357167442630807
432,92,8,237.93164650221695,50,60,155,F,1.5,1266.103,1899.1545,99.93129153093112,8.089675981075377,2.3793164650221694
294,99,2,119.19323621578837,50,60,170,M,1.5,1424.1620000000003,2136.2430000000004,91.77879188615705,2.3838647243157673,0.11919323621578838
159,379,4,146.2855070727279,50,80,165,F,1.75,1482.0230000000001,2593.54025,36.57137676818198,2.6331391273091027,0.29257101414545583
258,399,4,238.33273502401082,40,90,165,M,2.0,1858.8470000000002,3717.6940000000004,59.583183756002704,4.289989230432195,0.4766654700480216
323,306,3,55.86675499318171,40,70,170,F,2.0,1448.343,2896.686,115.08551528595432,12.290686098499975,6.704010599181805
152,436,8,153.3314616279946,30,90,175,M,1.75,1963.6070000000004,3436.312250000001,64.39921388375772,5.2132696953518165,1.533314616279946
272,470,7,236.0093294421324,30,90,155,M,2.0,1867.6270000000002,3735.2540000000004,590.023323605331,61.36242565495443,35.40139941631986
77,236,0,62.237002174637325,36,70,155,M,1.75,1565.625,2739.84375,80.90810282702853,1.5559250543659333,0.18671100652391198
444,435,10,173.52403799257405,40,70,175,M,1.2,1638.8970000000002,1966.6764,697.5666327301476,43.38100949814351,57.26293253754944
103,288,10,204.53281391723698,30,70,175,M,1.5,1695.6670000000001,2543.5005,822.2219119472926,51.133203479309245,67.49582859268821
314,357,7,147.78494878271675,30,90,170,M,1.5,1939.612,2909.418,369.4623719567919,38.42408668350636,22.167742317407512
220,251,5,162.2697445334931,25,80,180,M,1.75,1882.017,3293.52975,84.38026715741643,0.8113487226674656,0.3245394890669862
327,303,3,298.0811096635648,50,70,175,M,2.0,1582.1270000000002,3164.2540000000004,614.0470859069435,65.57784412598426,35.769733159627776
369,104,9,226.97080375354176,50,70,170,M,1.5,1558.132,2337.1980000000003,601.4726299468856,20.427372337818756,7.263065720113336
124,394,4,234.14102333880655,40,75,170,F,2.0,1494.5779999999997,2989.1559999999995,58.53525583470164,4.214538420098519,0.4682820466776131
392,233,6,175.71448224320145,40,75,155,M,1.5,1609.902,2414.853,272.35744747696225,22.84288269161619,19.328593046752157
252,257,2,165.26481569688542,50,70,175,M,2.0,1582.1270000000002,3164.2540000000004,127.25390808660178,3.3052963139377085,0.16526481569688542
218,309,10,205.77487153639117,50,80,180,F,2.0,1528.493,3056.986,827.2149835762924,51.443717884097794,67.90570760700909
202,138,9,180.2024824242025,40,90,155,F,1.5,1586.813,2380.2195,477.53657842413656,16.218223418178223,5.76647943757448
282,451,2,50.54244728578251,50,80,155,M,1.2,1620.1170000000002,1944.1404000000002,38.91768441005253,1.0108489457156502,0.050542447285782506
208,212,2,208.45490988041405,36,70,180,F,1.75,1496.643,2619.12525,160.51028060791882,4.169098197608281,0.20845490988041404
164,250,0,269.65076594533963,40,70,180,M,1.5,1662.8920000000003,2494.3380000000006,350.54599572894153,6.741269148633491,0.8089522978360189
203,495,4,146.77915930615728,30,70,175,F,1.2,1507.1329999999998,1808.5595999999998,36.69478982653932,2.6420248675108313,0.2935583186123146
344,135,8,77.94893370613855,40,70,175,M,1.75,1638.8970000000002,2868.06975,32.73855215657819,2.6502637460087106,0.7794893370613855
489,229,9,145.3708711878691,30,75,175,F,1.75,1553.368,2718.394,385.2328086478531,13.083378406908219,4.651867878011812
466,142,2,203.1478910443318,25,90,180,F,1.2,1729.2130000000002,2075.0556,156.4238761041355,4.062957820886636,0.2031478910443318
331,336,11,147.08120683699156,40,60,155,M,1.2,1408.9470000000001,1690.7364,202.97206543504834,6.618654307664619,2.941624136739831
427,76,6,58.59964185534051,25,60,155,F,1.5,1374.353,2061.5295,90.8294448757778,7.617953441194266,6.445960604087456
95,293,4,139.55709088214874,25,80,175,M,1.75,1858.0220000000002,3251.5385,34.889272720537186,2.5120276358786775,0.2791141817642975
324,53,4,274.35331486324225,50,60,180,M,1.2,1472.152,1766.5824,68.58832871581056,4.938359667538361,0.5487066297264845
315,499,1,180.56703674078125,36,60,155,F,2.0,1326.723,2653.446,431.5552178104672,48.75309992001094,25.279385143709376
50,255,8,273.9297275766289,50,60,165,F,1.5,1297.083,1945.6245000000001,115.05048558218414,9.313610737605384,2.7392972757662895
470,153,1,264.6475838828085,25,75,155,M,1.2,1695.057,2034.0683999999999,632.5077254799123,71.4548476483583,37.05066174359319
487,322,9,77.75824466588203,25,60,180,M,1.2,1614.077,1936.8924,206.05934836458738,6.998242019929383,2.488263829308225
281,365,2,238.66743830250593,40,75,175,M,1.75,1705.882,2985.2935,183.77392749292957,4.773348766050119,0.23866743830250595
225,124,3,100.19260574065729,30,80,175,F,1.75,1599.603,2799.3052500000003,206.396767825754,22.042373262944604,12.023112688878873
121,317,10,51.611669095900794,50,80,175,F,2.0,1513.0030000000002,3026.0060000000003,207.47890976552117,12.902917273975198,17.031850801647263
285,214,10,260.20130886030745,30,90,180,F,1.2,1707.563,2049.0756,1046.0092616184359,65.05032721507686,85.86643192390146
290,149,0,74.84638470063993,30,90,170,M,2.0,1939.612,3879.224,97.30030011083191,1.8711596175159984,0.2245391541019198
80,372,1,128.70912484787226,40,90,170,M,1.75,1882.842,3294.9735,307.6148083864147,34.75146370892551,18.01927747870212
81,434,2,255.11296880401932,50,90,170,M,1.2,1826.0720000000001,2191.2864,196.43698597909489,5.1022593760803865,0.25511296880401935
148,454,6,238.10010549629715,40,70,175,M,2.0,1638.8970000000002,3277.7940000000003,369.0551635192606,30.95301371451863,26.191011604592685
344,374,5,97.99337265715585,30,80,180,M,2.0,1853.632,3707.264,50.95655378172104,0.48996686328577926,0.1959867453143117
67,381,5,70.25934684447762,36,80,165,F,1.5,1542.643,2313.9645,36.534860359128366,0.3512967342223881,0.14051869368895525
148,54,1,287.2091226097751,40,80,165,F,1.5,1525.323,2287.9845,686.4298030373625,77.54646310463927,40.20927716536851
276,302,0,251.99689901622784,50,70,180,F,2.0,1436.0230000000001,2872.0460000000003,327.5959687210962,6.299922475405697,0.7559906970486835
111,152,4,142.2520472174405,36,75,165,F,2.0,1496.408,2992.816,35.56301180436012,2.560536849913929,0.284504094434881
